"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"European Union","EUU","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","33.9335341298784","39.6425650981784","38.1317956810453","37.4389031782122","37.9258223876654","37.1725267031553","39.0586468022555","37.7047484149569","37.413114252085","37.4866814859115","35.831473960592","33.1812797663175","33.3670929200945","32.9155271070823","33.4035107543396","29.8597204167418","28.9467268377834","26.8508187235538","26.380846349912","26.6222123671447","26.0561260680044","25.3630318819207","25.2538839164525","23.7997155692973","22.8191673627382","22.8766573997908","22.3597584313566","23.111024484224","23.2511356073084","23.8178155392272","23.3431695953766","23.9352230363787","24.521897442644","24.7013812245105","21.7259053334361","23.3478051685382","23.616546368877","23.2733552289756","22.0124707753369","21.0806270385167","20.716915345568","20.3955338274346","20.5533476059628","20.8676908428827","20.5455150162413","21.0859183153846","23.2294645445192","24.7110897483464","21.3219435012083",
"European Union","EUU","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","0.00175589364818855","0.00318256289843042","0.00395631210231209","0.00468377407139648","0.0014215798662796","0.0023523093528366","0.00187783319648946","0.00328419951653375","0.00289199658572455","0.000834752472276868","0.00695955096810868","0.100460713423261","0.132250562629654","0.083908989670029","0.132069937114745","0.120008544678932","0.0714976102341785","0.0753265759121083","0.0694591274501908","0.0909833332700797","0.0923478604296076","0.0800986074011876","0.0955554276786296","0.107859351659152","0.0643183773632407","0.0763679400607684","0.178149577996297","0.205041508194583","0.153586182427578","0.158994173831922","0.176357042465296","0.197692747191086","0.197239906802915","0.17232061081237","0.147273318000037","0.127672449431315","0.149651853580043","0.143386595920567","0.150639937683706","0.136469391693404","","","",
"European Union","EUU","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","0.759062347150617","0.746121258315207","0.705268262607783","0.717285334490959","0.590947803802559","0.529523845823001","0.516524950944558","0.470938180119604","0.494146643146186","0.45639483752658","0.413076425098536","0.401821975422994","0.424979668500327","0.448851948127554","0.386657440400688","0.394303840206744","0.479749147770748","0.49281984340086","0.444318707093987","0.456340684907644","0.409628492702863","0.413216880083337","0.528052453017272","0.426963314024504","0.476625326056092","0.500254203616527","0.46638134041746","0.509389267895631","0.521448619024942","0.518948984243496","0.576126551859644","0.577059911577681","0.591234975271237","0.749196358494446","0.753101204009724","0.726619229598574","0.73801863597211","0.753260059530109","0.746003416999041","0.686857725602166","0.69288174628249","0.693082681957435","0.692271838952105","0.715260184308411","0.747360454011849","0.742227555145725","0.788752341924591","0.819700108867023","0.874117148873304","0.982009773894809","1.06430212074241","1.16214952631378","1.09096277539517","1.12237599206891","1.15157451409892","1.22831753082369","1.26087065461343","1.26051226445933","1.25337201091321","1.3023669463145","1.2060062673777","","","",
"European Union","EUU","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","1.5980259940013","1.20182117905644","1.01296634453534","1.02149007030405","1.24426371100422","1.31901248862736","1.66551041706745","1.47436008925347","1.30732774819745","1.28664714559874","1.13456476240661","1.11479616207899","1.09933105561064","1.25077976270373","1.1548949019921","1.12661894992072","1.24785418540971","1.38437304776361","1.4558799034129","1.53151381139651","1.53628538170915","1.44902757591785","1.43755288978185","1.46587807531797","1.57745192726978","1.5640771269703","1.64680366169479","1.75616985660183","1.89768272908974","1.98949939410061","2.04515507958961","2.50962024524244","2.76830104659954","3.48934736038673","3.54142726767081","3.46454719171265","3.73610324755091","3.91305912629594","4.08592577161247","4.21843103069199","4.55004779782529","4.69025432714962","4.97706439224434","5.46888244202127","5.76030385941142","6.20978111736145","6.57947703816344","7.08375598182537","7.12637320813001","7.69940089757131","8.47643674001363","8.0144048726856","7.86007094795108","7.74339177838761","8.15538538019823","9.13401979153253","9.22018278899074","9.23676987460931","9.14549281365379","9.53477141052914","10.8624770842207","","","",
"European Union","EUU","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","7.5328892337715","7.19758222780438","7.14438557991076","7.04979410533125","7.12951988771554","6.95052618885759","6.83761326035936","7.46307376681998","7.65837940616047","6.74572416028922","6.23583442364182","6.72850929973729","6.39395737402019","6.47293769552646","10.9245688952243","9.99309729353131","10.127867053741","9.50194298231352","8.46517024601881","10.019929028533","12.2222596160415","12.9270363979373","10.662551848804","8.59875866821682","7.75383320137405","7.23555578684592","4.42668995036565","4.11233492506174","3.1988264387024","3.57904098408988","3.85405285115673","3.49426507904843","3.19960043874351","3.23577953953789","2.82160155393401","2.55509988266258","2.75793993086944","2.66052569485388","2.12398619781449","2.27799382062063","3.08409331915339","2.81655925538956","2.58172021788202","2.56727622194193","2.70139507095684","3.40279742924478","3.30225348711839","3.00572469768721","3.53952788883133","2.83672315917653","3.14683291393386","3.14792699016508","3.81748307174562","3.42786523504371","2.99761498199157","2.47947119888491","2.19401160241422","2.40081099796994","2.72167108580408","2.61305739251227","1.87294864232446","","","",
"European Union","EUU","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9677576550575","11.5495218747078","10.6055815504961","10.3140030738036","10.5921717568042","10.4033147374868","10.0359351073369","8.92345012760147","8.27644937715774","8.71369847913109","9.22393932622346","7.90897327409333","7.58161693611986","7.35858767749274","7.52490796270909","8.02542831808834","7.94740128432401","7.99497137834969","7.78573872495728","7.9452857402892","8.73304758038849","8.0967827290768","6.75411650600865","",
"European Union","EUU","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","7","7.36","7.27","7.33","7.13","7.27","17.54","16.3","15.76","14.19","14.06","12","13.08","10.97","11.18","11.34","11.98","11.87","10.85","10.4","10.3","10.37","10.39","10.42","10.24","10.26","10.28","10.31","10.03","9.99","12.26","5.58","10.21","","",
"European Union","EUU","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.92","99.92","99.92","99.92","99.92","","",
"European Union","EUU","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.24","6.26","8.25","7.05","7.14","7.06","7.05","9.01","8","7.97","7.14","6.79","6.19","6.48","6.13","6","5.83","5.97","5.94","5.57","5.47","5.44","5.6","5.61","5.76","5.71","5.71","5.72","5.69","5.62","5.6","6.16","4.32","5.63","","",
"European Union","EUU","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.98","99.98","99.98","99.98","99.98","","",
"European Union","EUU","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07","6.06","8.51","7.01","7.11","7.06","7","6.57","5.63","5.75","5.14","4.72","4.54","4.6","4.77","4.53","4.26","4.26","4.25","4.03","4.03","4.02","4.22","4.21","4.2","4.19","4.18","4.19","4.13","4.14","4.12","4.1","3.96","4.1","","",
"European Union","EUU","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"European Union","EUU","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199966225437.954","204851158352.5","192590179340.986","199793234725.233","195381339908.395","185483954236.667","181789022568.15","193107727497.34","230180780185.356","252186676228.691","268095960506.933","278709106430.938","322247093293.204","362250611526.969","315816107842.985","314759821037.101","348647466917.834","327970874821.959","348295552373.493","365251674263.798","300657493221.966","309087314096.998","344050957736.601","375317328796.361","375550608102.227","","","","",
"European Union","EUU","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26642620500.6225","23565027685.8471","23804827190.6518","25029778639.1585","28366039396.8784","34632687534.6204","40025389270.5353","44380175641.9238","50815925715.2825","55276962850.9252","51385362875.5007","55483841050.5124","61711276949.8359","58705844008.52","60171136722.295","61866617450.7639","56461965476.4633","59681114180.8697","66071821778.8689","69462494172.3135","69915268103.1593","","","","",
"European Union","EUU","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543501922.233453","568078351.460559","592858234.867945","608641365.761918","622202305.739753","650173237.851912","616082121.152082","615268114.300364","625662233.101653","658492799.318359","678884822.439327","711022667.348889","723200887.816661","717085325.785312","695775047.737323","708410742.423597","743016204.714531","759681881.470208","784371000","809619000","835937000","870371000","910869000","938485601.5625","968873375.260994","","","","",
"European Union","EUU","Urban population growth (annual %)","SP.URB.GROW","","1.76315136485728","1.76073436408026","1.85355391252824","1.85749680159948","1.82246580750922","1.74913700139044","1.66049797720997","1.54430254902999","1.42620714039225","1.26897106088447","1.24800492031125","1.31965960578415","1.25503241314911","1.19392642649201","1.10174742067872","0.999767540540958","0.985263665204712","0.976426901556408","0.938075635208818","0.924620790314094","0.829132907345183","0.629898865836992","0.503639866321222","0.422852145309633","0.416977509846305","0.493243479887823","0.595363672541694","0.617909856839447","0.558514686136306","0.576030493250272","0.619872861214475","0.517309068523559","0.511934456675988","0.451027925848052","0.390852260746087","0.362941176269842","0.342502019125007","0.321212111245387","0.359013219230036","0.340804127803992","0.395928852687405","0.551859442105965","0.669864078386823","0.682474020138329","0.661194570626947","0.627058707473722","0.641894335735117","0.624319173540684","0.524773696675609","0.427582957695563","0.0903670368688694","0.405928551383042","0.493211608060847","0.492907084151454","0.477072783240587","0.479562730123575","0.430626271836715","0.459116484004767","0.379696545923181","0.369760688014395","0.199464483981913","0.400943057597786","0.800041034307313",
"European Union","EUU","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1975352626504","","","","","","","","","","99.5509184325535","","","","","","","","","","","","","","","99.934645185877","","","","","","","","",
"European Union","EUU","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8505456369327","51.8200862604732","51.788907547099","51.7574106512058","51.7268484872932","51.6976032380962","51.671125900715","51.6476265918066","51.6276632316052","51.6126238300457","51.5990340656989","51.5835156267073","51.5690104546153","51.5573903526265","51.5452196812784","51.5349068202661","51.5290120701397","51.523221672379","51.51821093362","51.5149073790912","51.5022532360915","51.4887878353685","51.4834745261915","51.4773766381545","51.4714811917536","51.465265324705","51.4568977514929","51.4470503776613","51.43815474508","51.4290626010739","51.4183608948856","51.4072216943871","51.3971217007983","51.3881126677258","51.3814329939289","51.3787158154757","51.378465444881","51.3797114651556","51.3830920213821","51.387935749715","51.3865749234798","51.3831779980419","51.3780974630078","51.3659271470594","51.3504178395359","51.3330427383178","51.3184032878805","51.3046772574327","51.2910543363618","51.2815017545779","51.2744171142551","51.2672313931756","51.2570747442132","51.2469517154794","51.2361524635995","51.2184179378413","51.198422783544","51.1812528260202","51.1654008681886","51.1535676559186","51.1473252774644","51.1450914756943","51.1301412544677","51.1153081261477",
"European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1974.36711388414","1998.68515263675","1984.11540872873","2095.45669218302","2126.36402394185","2242.62858178659","2276.95603794336","2352.25133791405","2543.89114558094","2617.12759055859","2706.81590009815","2783.28086872501","2944.28400609017","2996.45701206035","3096.77840846358","3132.56653165521","3254.41339020368","3348.07337620725","3408.28757863645","3550.87710863888","3659.23323916304","3863.76098003961","4030.68634889072","4177.67352620806","4244.27617613909","4450.46221604646","","",
"European Union","EUU","Age dependency ratio (% of working-age population)","SP.POP.DPND","55.1839786170388","55.6221029261791","55.7400760824722","55.7337835446383","55.814121427842","55.9916142451986","56.1877486118729","56.3805633161245","56.5252116978727","56.6262364363042","56.6796155684669","56.6992392493529","56.7144368662325","56.7010433899747","56.671915134307","56.6128955111822","56.487492183148","56.3342620591304","56.0880771051456","55.6947811851305","55.0459449453443","54.0785265468912","52.9257967018835","51.7087641204274","50.7366911016889","50.2419025452369","50.0092241453349","49.8191611696464","49.679551462155","49.5284784428228","49.3670484167144","49.1682944647647","48.9858937843095","48.8915186046489","48.7899969993372","48.6932848716202","48.5921277850352","48.4765055344832","48.3697250198902","48.3101598292483","48.3173420085003","48.3539929686264","48.3826115879317","48.3748205531658","48.4161595139536","48.5552056224901","48.7007728871507","48.780434552958","48.9319554371803","49.243943042112","49.550090186441","49.9612441901884","50.5854280216118","51.2828249137469","52.020544326159","52.7032662423225","53.3524323300795","54.0216583972795","54.6662138047381","55.2917740108588","55.8625864531224","56.3492317698841","56.573273897718","56.9238289713713",
"European Union","EUU","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","1.51379628160338","1.52539161665622","1.53350343271667","1.54062443632761","1.54766579173375","1.54678215913484","1.54557815763657","1.54577186334627","1.54498865530646","1.54554160160318","1.55457005675627","1.57806638606596","1.61181369469401","1.65218590499592","1.70062458453434","1.76686432489924","1.83831026155031","1.90755536765725","1.97146490038775","2.02527718324935","2.06454918333118","2.09207114942206","2.12218160861313","2.15562722917464","2.19176546900656","2.22500427290189","2.2483283731769","2.27257766281738","2.29596023258116","2.29958484482928","2.24823689529418","2.12837234086469","1.96867743972103","1.80535858851859","1.71044230772131","1.76465850189559","1.93718688441726","2.13903658495768","2.33711345296525","2.49345926335945","2.5774060296806","2.62352895251866","2.67463843785837","2.73889408240562","2.8129270109724","2.89052744487322","2.95941541453165","3.00713878509558","3.0326585220305","3.06146397564649","3.10264770651893","3.14648786785252","3.20076310844693","3.2678150331084","3.34000242276473","3.40793005226244","3.44986304336802","3.44745247633037","3.43800977955057","3.43521933827307","3.39777073088643","3.40822665225268","3.52530675656534","3.67737330186116",
"European Union","EUU","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","9.57931322529375","9.73423205181794","9.89399713919526","10.0375075249181","10.2016910676735","10.4015848924819","10.6187752397653","10.8357492253371","11.0367633997941","11.2254553504848","11.4256584379463","11.6263067559199","11.82471220604","12.0227544899473","12.2153745761937","12.3996911075195","12.564537188264","12.7394827715803","12.9197960401605","13.072874610703","13.1135708768352","13.005047973059","12.8301364028188","12.6335540555246","12.5281709118005","12.6125735047217","12.8013590732367","13.0012670062223","13.2039359274949","13.4000905918611","13.5975663832251","13.7994898325852","14.0005682896894","14.2099861271908","14.4297788312852","14.6693570626371","14.9030181579314","15.111516797068","15.3046820121392","15.502172227496","15.7256020120401","15.9604760504216","16.1853671362122","16.3860340190246","16.6024902267424","16.842621977451","17.054486668422","17.2026089526161","17.3397179805338","17.5095920051539","17.6625578383703","17.862314762368","18.1705627547957","18.5148976143251","18.880792700129","19.2235792772856","19.54109362872","19.8473701933853","20.148755745916","20.459726345631","20.7622613495723","21.0405055655991","21.2513237154331","21.5331764260291",
"European Union","EUU","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","10.9874590462332","11.2115550207428","11.4333760149302","11.6300076757211","11.8378055558826","12.0788492945854","12.3327722749365","12.5796487613814","12.809981016057","13.0308765902077","13.2638056341959","13.5010639855875","13.7438781973792","13.9894413302572","14.232262864643","14.4689584215383","14.6866740137536","14.918875258118","15.1612775840617","15.3783890883758","15.473724839094","15.3982251280822","15.2422289511025","15.0586032143231","14.974942832044","15.1005429829431","15.3374700015243","15.5832036237649","15.8262960498074","16.0581121793273","16.2878358987828","16.5119218446745","16.7239416689899","16.9327245593612","17.1451041873374","17.3772608260364","17.6016204831799","17.7972791105844","17.9764983023431","18.1591184756358","18.3710296616517","18.5957244444067","18.806373605423","18.9877182680616","19.1875764355595","19.4138195943261","19.6075884479746","19.7348774952378","19.8485339863529","19.9951630263157","20.1263359785916","20.3045605513073","20.5929052183534","20.919966303011","21.2733422698203","21.6058713255376","21.9162919994568","22.2176286851226","22.5152582216346","22.825690871034","23.1337342728532","23.4243339179838","23.6255077191871","23.8958089907869",
"European Union","EUU","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","4.29586482605338","4.44611484270255","4.5797854161715","4.69246497165752","4.77942737707079","4.83695926539579","4.86524037490075","4.88275126940268","4.90167586296406","4.92028534658722","4.92731125479135","4.91164679916758","4.88231104013707","4.84477807666368","4.77270497971178","4.60704598226596","4.32546785397684","3.96985468658883","3.60341111890976","3.35794395278126","3.39156803929935","3.65916359669513","4.00264161146188","4.35892015579889","4.63202916903537","4.75022812903875","4.78521901335412","4.8240568640159","4.89305392179767","4.97588352599012","5.05607085213374","5.1189963985763","5.14677282066635","5.1329269225442","5.11408754059736","5.10834564515076","5.1094013095308","5.12916354575207","5.16919392075782","5.22006213524509","5.26760965041516","5.28349096264154","5.24574632551351","5.19912635643952","5.15685944763229","5.06828950231005","5.06076854395075","5.21622861119404","5.4125065852663","5.60513097339367","5.82614372629306","5.9892382125109","6.04287017158847","6.06285634688007","6.07652614811877","6.10790431472693","6.15992634939228","6.22252721769604","6.28543272230933","6.35165726650055","6.41724856243358","6.47897415699698","6.51212128707922","6.57176105437673",
"European Union","EUU","Population ages 50-54, male (% of male population)","SP.POP.5054.MA.5Y","6.19600899294459","6.16018396163377","6.10869399579873","6.04362711228239","5.93215597448071","5.70759969903407","5.34528087951296","4.89945185276757","4.44495154514983","4.12492659410316","4.14266749018838","4.45259466543458","4.85340505629079","5.27363600328643","5.5994825132649","5.73329906237319","5.76175436700322","5.79388206238222","5.85845354843141","5.94360271902444","6.02393779143796","6.08299233595236","6.10225282181529","6.06971634204649","6.02623059443235","5.99090881338499","5.96104313728968","5.95345123343901","5.96941815259529","6.0027437387986","6.03002356894679","6.02467201636826","5.96982450357731","5.9084114707465","5.85247204961844","5.75162876272596","5.74198928449041","5.91330429324919","6.13397145805973","6.35006817421781","6.5971592430941","6.77664427571874","6.83212477668753","6.84299820027362","6.84269317228477","6.86160067268688","6.90287487107543","6.95322464268455","7.00095200984284","7.05296409406886","7.10028558678839","7.14002641459105","7.1784002408855","7.22766658579121","7.2970378339971","7.35579170085857","7.39428548682817","7.43059579559706","7.45596366988836","7.44321884049664","7.41513192651141","7.39162827218903","7.33059897389806","7.24832302439756",
